ResponseId,Perspective,vasMarker,GC,Duration (in seconds),Age,Sex,Eng,Question,VAS,Risk,AgeZeroCenter
R_RXjbww1dyVNA2vn,Other,Midpoint,82,303,30,Female,Yes.,Question_26,0.03,High Risk,-4.468137254901961
R_RXjbww1dyVNA2vn,Other,Midpoint,82,303,30,Female,Yes.,Question_27,0.07,Low Risk,-4.468137254901961
R_RXjbww1dyVNA2vn,Other,Midpoint,82,303,30,Female,Yes.,Question_28,0.01,High Risk,-4.468137254901961
R_RXjbww1dyVNA2vn,Other,Midpoint,82,303,30,Female,Yes.,Question_29,0,High Risk,-4.468137254901961
R_RXjbww1dyVNA2vn,Other,Midpoint,82,303,30,Female,Yes.,Question_30,0.01,High Risk,-4.468137254901961
R_si0ZzZTMmEiTPvX,Other,No Midpoint,90,438,33,Female,Yes.,Question_1,0.02,Low Risk,-1.4681372549019613
R_si0ZzZTMmEiTPvX,Other,No Midpoint,90,438,33,Female,Yes.,Question_2,0.19,High Risk,-1.4681372549019613
R_si0ZzZTMmEiTPvX,Other,No Midpoint,90,438,33,Female,Yes.,Question_3,0.43,Minimal Risk,-1.4681372549019613
R_si0ZzZTMmEiTPvX,Other,No Midpoint,90,438,33,Female,Yes.,Question_4,0,High Risk,-1.4681372549019613
R_si0ZzZTMmEiTPvX,Other,No Midpoint,90,438,33,Female,Yes.,Question_5,0.01,High Risk,-1.4681372549019613
R_si0ZzZTMmEiTPvX,Other,No Midpoint,90,438,33,Female,Yes.,Question_6,0.29,Low Risk,-1.4681372549019613
R_si0ZzZTMmEiTPvX,Other,No Midpoint,90,438,33,Female,Yes.,Question_7,0.15,High Risk,-1.4681372549019613
R_si0ZzZTMmEiTPvX,Other,No Midpoint,90,438,33,Female,Yes.,Question_8,0.22,High Risk,-1.4681372549019613
R_si0ZzZTMmEiTPvX,Other,No Midpoint,90,438,33,Female,Yes.,Question_9,0.17,Minimal Risk,-1.4681372549019613
R_si0ZzZTMmEiTPvX,Other,No Midpoint,90,438,33,Female,Yes.,Question_10,0,High Risk,-1.4681372549019613
R_si0ZzZTMmEiTPvX,Other,No Midpoint,90,438,33,Female,Yes.,Question_11,0.92,Minimal Risk,-1.4681372549019613
R_si0ZzZTMmEiTPvX,Other,No Midpoint,90,438,33,Female,Yes.,Question_12,0.53,High Risk,-1.4681372549019613
R_si0ZzZTMmEiTPvX,Other,No Midpoint,90,438,33,Female,Yes.,Question_13,0.83,Minimal Risk,-1.4681372549019613
R_si0ZzZTMmEiTPvX,Other,No Midpoint,90,438,33,Female,Yes.,Question_14,0.73,Minimal Risk,-1.4681372549019613
R_si0ZzZTMmEiTPvX,Other,No Midpoint,90,438,33,Female,Yes.,Question_15,0.6,Minimal Risk,-1.4681372549019613
R_si0ZzZTMmEiTPvX,Other,No Midpoint,90,438,33,Female,Yes.,Question_16,0.71,Low Risk,-1.4681372549019613
R_si0ZzZTMmEiTPvX,Other,No Midpoint,90,438,33,Female,Yes.,Question_17,0.11,High Risk,-1.4681372549019613
R_si0ZzZTMmEiTPvX,Other,No Midpoint,90,438,33,Female,Yes.,Question_18,0.65,Low Risk,-1.4681372549019613
R_si0ZzZTMmEiTPvX,Other,No Midpoint,90,438,33,Female,Yes.,Question_19,0.6,Low Risk,-1.4681372549019613
R_si0ZzZTMmEiTPvX,Other,No Midpoint,90,438,33,Female,Yes.,Question_20,0.1,High Risk,-1.4681372549019613
R_si0ZzZTMmEiTPvX,Other,No Midpoint,90,438,33,Female,Yes.,Question_21,0.33,Low Risk,-1.4681372549019613
R_si0ZzZTMmEiTPvX,Other,No Midpoint,90,438,33,Female,Yes.,Question_22,0.64,High Risk,-1.4681372549019613
R_si0ZzZTMmEiTPvX,Other,No Midpoint,90,438,33,Female,Yes.,Question_23,0,High Risk,-1.4681372549019613
R_si0ZzZTMmEiTPvX,Other,No Midpoint,90,438,33,Female,Yes.,Question_24,0.58,Minimal Risk,-1.4681372549019613
R_si0ZzZTMmEiTPvX,Other,No Midpoint,90,438,33,Female,Yes.,Question_25,0.01,High Risk,-1.4681372549019613
R_si0ZzZTMmEiTPvX,Other,No Midpoint,90,438,33,Female,Yes.,Question_26,0.53,High Risk,-1.4681372549019613
R_si0ZzZTMmEiTPvX,Other,No Midpoint,90,438,33,Female,Yes.,Question_27,0.22,Low Risk,-1.4681372549019613
R_si0ZzZTMmEiTPvX,Other,No Midpoint,90,438,33,Female,Yes.,Question_28,0.01,High Risk,-1.4681372549019613
R_si0ZzZTMmEiTPvX,Other,No Midpoint,90,438,33,Female,Yes.,Question_29,0,High Risk,-1.4681372549019613
R_si0ZzZTMmEiTPvX,Other,No Midpoint,90,438,33,Female,Yes.,Question_30,0,High Risk,-1.4681372549019613
R_SKaKkQUGU6YDFgB,Self,No Midpoint,75,418,25,Male,Yes.,Question_1,0.3,Low Risk,-9.468137254901961
R_SKaKkQUGU6YDFgB,Self,No Midpoint,75,418,25,Male,Yes.,Question_2,0.35,High Risk,-9.468137254901961
R_SKaKkQUGU6YDFgB,Self,No Midpoint,75,418,25,Male,Yes.,Question_3,0.52,Minimal Risk,-9.468137254901961
R_SKaKkQUGU6YDFgB,Self,No Midpoint,75,418,25,Male,Yes.,Question_4,0.25,High Risk,-9.468137254901961
R_SKaKkQUGU6YDFgB,Self,No Midpoint,75,418,25,Male,Yes.,Question_5,0.4,High Risk,-9.468137254901961
R_SKaKkQUGU6YDFgB,Self,No Midpoint,75,418,25,Male,Yes.,Question_6,0.54,Low Risk,-9.468137254901961
R_SKaKkQUGU6YDFgB,Self,No Midpoint,75,418,25,Male,Yes.,Question_7,0.48,High Risk,-9.468137254901961
R_SKaKkQUGU6YDFgB,Self,No Midpoint,75,418,25,Male,Yes.,Question_8,0.4,High Risk,-9.468137254901961
R_SKaKkQUGU6YDFgB,Self,No Midpoint,75,418,25,Male,Yes.,Question_9,0.54,Minimal Risk,-9.468137254901961
R_SKaKkQUGU6YDFgB,Self,No Midpoint,75,418,25,Male,Yes.,Question_10,0.24,High Risk,-9.468137254901961
R_SKaKkQUGU6YDFgB,Self,No Midpoint,75,418,25,Male,Yes.,Question_11,0.68,Minimal Risk,-9.468137254901961
R_SKaKkQUGU6YDFgB,Self,No Midpoint,75,418,25,Male,Yes.,Question_12,0.65,High Risk,-9.468137254901961
R_SKaKkQUGU6YDFgB,Self,No Midpoint,75,418,25,Male,Yes.,Question_13,0.77,Minimal Risk,-9.468137254901961
R_SKaKkQUGU6YDFgB,Self,No Midpoint,75,418,25,Male,Yes.,Question_14,0.79,Minimal Risk,-9.468137254901961
R_SKaKkQUGU6YDFgB,Self,No Midpoint,75,418,25,Male,Yes.,Question_15,0.77,Minimal Risk,-9.468137254901961
R_SKaKkQUGU6YDFgB,Self,No Midpoint,75,418,25,Male,Yes.,Question_16,0.8,Low Risk,-9.468137254901961
R_SKaKkQUGU6YDFgB,Self,No Midpoint,75,418,25,Male,Yes.,Question_17,0.33,High Risk,-9.468137254901961
R_SKaKkQUGU6YDFgB,Self,No Midpoint,75,418,25,Male,Yes.,Question_18,0.58,Low Risk,-9.468137254901961
R_SKaKkQUGU6YDFgB,Self,No Midpoint,75,418,25,Male,Yes.,Question_19,0.62,Low Risk,-9.468137254901961
R_SKaKkQUGU6YDFgB,Self,No Midpoint,75,418,25,Male,Yes.,Question_20,0.05,High Risk,-9.468137254901961
R_SKaKkQUGU6YDFgB,Self,No Midpoint,75,418,25,Male,Yes.,Question_21,0.56,Low Risk,-9.468137254901961
R_SKaKkQUGU6YDFgB,Self,No Midpoint,75,418,25,Male,Yes.,Question_22,0.7,High Risk,-9.468137254901961
R_SKaKkQUGU6YDFgB,Self,No Midpoint,75,418,25,Male,Yes.,Question_23,0.08,High Risk,-9.468137254901961
R_SKaKkQUGU6YDFgB,Self,No Midpoint,75,418,25,Male,Yes.,Question_24,0.47,Minimal Risk,-9.468137254901961
R_SKaKkQUGU6YDFgB,Self,No Midpoint,75,418,25,Male,Yes.,Question_25,0.61,High Risk,-9.468137254901961
R_SKaKkQUGU6YDFgB,Self,No Midpoint,75,418,25,Male,Yes.,Question_26,0.53,High Risk,-9.468137254901961
R_SKaKkQUGU6YDFgB,Self,No Midpoint,75,418,25,Male,Yes.,Question_27,0.65,Low Risk,-9.468137254901961
R_SKaKkQUGU6YDFgB,Self,No Midpoint,75,418,25,Male,Yes.,Question_28,0.56,High Risk,-9.468137254901961
R_SKaKkQUGU6YDFgB,Self,No Midpoint,75,418,25,Male,Yes.,Question_29,0.16,High Risk,-9.468137254901961
R_SKaKkQUGU6YDFgB,Self,No Midpoint,75,418,25,Male,Yes.,Question_30,0.43,High Risk,-9.468137254901961
R_SNVL9AiBcgJxjk5,Self,Midpoint,18,293,23,Female,Yes.,Question_1,0.23,Low Risk,-11.468137254901961
R_SNVL9AiBcgJxjk5,Self,Midpoint,18,293,23,Female,Yes.,Question_2,0.19,High Risk,-11.468137254901961
R_SNVL9AiBcgJxjk5,Self,Midpoint,18,293,23,Female,Yes.,Question_3,0.41,Minimal Risk,-11.468137254901961
R_SNVL9AiBcgJxjk5,Self,Midpoint,18,293,23,Female,Yes.,Question_4,0.51,High Risk,-11.468137254901961
R_SNVL9AiBcgJxjk5,Self,Midpoint,18,293,23,Female,Yes.,Question_5,0.01,High Risk,-11.468137254901961
R_SNVL9AiBcgJxjk5,Self,Midpoint,18,293,23,Female,Yes.,Question_6,0.36,Low Risk,-11.468137254901961
R_SNVL9AiBcgJxjk5,Self,Midpoint,18,293,23,Female,Yes.,Question_7,0.27,High Risk,-11.468137254901961
R_SNVL9AiBcgJxjk5,Self,Midpoint,18,293,23,Female,Yes.,Question_8,0.3,High Risk,-11.468137254901961
R_SNVL9AiBcgJxjk5,Self,Midpoint,18,293,23,Female,Yes.,Question_9,0.04,Minimal Risk,-11.468137254901961
R_SNVL9AiBcgJxjk5,Self,Midpoint,18,293,23,Female,Yes.,Question_10,0.03,High Risk,-11.468137254901961
R_SNVL9AiBcgJxjk5,Self,Midpoint,18,293,23,Female,Yes.,Question_11,0.73,Minimal Risk,-11.468137254901961
R_SNVL9AiBcgJxjk5,Self,Midpoint,18,293,23,Female,Yes.,Question_12,0.51,High Risk,-11.468137254901961
R_SNVL9AiBcgJxjk5,Self,Midpoint,18,293,23,Female,Yes.,Question_13,0.73,Minimal Risk,-11.468137254901961
R_SNVL9AiBcgJxjk5,Self,Midpoint,18,293,23,Female,Yes.,Question_14,0.83,Minimal Risk,-11.468137254901961
R_SNVL9AiBcgJxjk5,Self,Midpoint,18,293,23,Female,Yes.,Question_15,0.79,Minimal Risk,-11.468137254901961
R_SNVL9AiBcgJxjk5,Self,Midpoint,18,293,23,Female,Yes.,Question_16,0.94,Low Risk,-11.468137254901961
R_SNVL9AiBcgJxjk5,Self,Midpoint,18,293,23,Female,Yes.,Question_17,0.34,High Risk,-11.468137254901961
R_SNVL9AiBcgJxjk5,Self,Midpoint,18,293,23,Female,Yes.,Question_18,0.61,Low Risk,-11.468137254901961
R_SNVL9AiBcgJxjk5,Self,Midpoint,18,293,23,Female,Yes.,Question_19,0.72,Low Risk,-11.468137254901961
R_SNVL9AiBcgJxjk5,Self,Midpoint,18,293,23,Female,Yes.,Question_20,0.01,High Risk,-11.468137254901961
R_SNVL9AiBcgJxjk5,Self,Midpoint,18,293,23,Female,Yes.,Question_21,0.72,Low Risk,-11.468137254901961
R_SNVL9AiBcgJxjk5,Self,Midpoint,18,293,23,Female,Yes.,Question_22,0.14,High Risk,-11.468137254901961
R_SNVL9AiBcgJxjk5,Self,Midpoint,18,293,23,Female,Yes.,Question_23,0.04,High Risk,-11.468137254901961
R_SNVL9AiBcgJxjk5,Self,Midpoint,18,293,23,Female,Yes.,Question_24,0.77,Minimal Risk,-11.468137254901961
R_SNVL9AiBcgJxjk5,Self,Midpoint,18,293,23,Female,Yes.,Question_25,0.75,High Risk,-11.468137254901961
R_SNVL9AiBcgJxjk5,Self,Midpoint,18,293,23,Female,Yes.,Question_26,0.54,High Risk,-11.468137254901961
R_SNVL9AiBcgJxjk5,Self,Midpoint,18,293,23,Female,Yes.,Question_27,0.12,Low Risk,-11.468137254901961
R_SNVL9AiBcgJxjk5,Self,Midpoint,18,293,23,Female,Yes.,Question_28,0.31,High Risk,-11.468137254901961
R_SNVL9AiBcgJxjk5,Self,Midpoint,18,293,23,Female,Yes.,Question_29,0.02,High Risk,-11.468137254901961
R_SNVL9AiBcgJxjk5,Self,Midpoint,18,293,23,Female,Yes.,Question_30,0.17,High Risk,-11.468137254901961
R_sZ57GOIeBSrmmaJ,Self,No Midpoint,85,486,51,Male,Yes.,Question_1,0,Low Risk,16.53186274509804
R_sZ57GOIeBSrmmaJ,Self,No Midpoint,85,486,51,Male,Yes.,Question_2,0,High Risk,16.53186274509804
R_sZ57GOIeBSrmmaJ,Self,No Midpoint,85,486,51,Male,Yes.,Question_3,0,Minimal Risk,16.53186274509804
R_sZ57GOIeBSrmmaJ,Self,No Midpoint,85,486,51,Male,Yes.,Question_4,0,High Risk,16.53186274509804
R_sZ57GOIeBSrmmaJ,Self,No Midpoint,85,486,51,Male,Yes.,Question_5,1,High Risk,16.53186274509804
R_sZ57GOIeBSrmmaJ,Self,No Midpoint,85,486,51,Male,Yes.,Question_6,0,Low Risk,16.53186274509804
R_sZ57GOIeBSrmmaJ,Self,No Midpoint,85,486,51,Male,Yes.,Question_7,0,High Risk,16.53186274509804
R_sZ57GOIeBSrmmaJ,Self,No Midpoint,85,486,51,Male,Yes.,Question_8,0,High Risk,16.53186274509804
R_sZ57GOIeBSrmmaJ,Self,No Midpoint,85,486,51,Male,Yes.,Question_9,0,Minimal Risk,16.53186274509804
R_sZ57GOIeBSrmmaJ,Self,No Midpoint,85,486,51,Male,Yes.,Question_10,0,High Risk,16.53186274509804
R_sZ57GOIeBSrmmaJ,Self,No Midpoint,85,486,51,Male,Yes.,Question_11,1,Minimal Risk,16.53186274509804
R_sZ57GOIeBSrmmaJ,Self,No Midpoint,85,486,51,Male,Yes.,Question_12,0,High Risk,16.53186274509804
R_sZ57GOIeBSrmmaJ,Self,No Midpoint,85,486,51,Male,Yes.,Question_13,0,Minimal Risk,16.53186274509804
R_sZ57GOIeBSrmmaJ,Self,No Midpoint,85,486,51,Male,Yes.,Question_14,0,Minimal Risk,16.53186274509804
R_sZ57GOIeBSrmmaJ,Self,No Midpoint,85,486,51,Male,Yes.,Question_15,1,Minimal Risk,16.53186274509804
R_sZ57GOIeBSrmmaJ,Self,No Midpoint,85,486,51,Male,Yes.,Question_16,0,Low Risk,16.53186274509804
R_sZ57GOIeBSrmmaJ,Self,No Midpoint,85,486,51,Male,Yes.,Question_17,0,High Risk,16.53186274509804
R_sZ57GOIeBSrmmaJ,Self,No Midpoint,85,486,51,Male,Yes.,Question_18,1,Low Risk,16.53186274509804
R_sZ57GOIeBSrmmaJ,Self,No Midpoint,85,486,51,Male,Yes.,Question_19,0,Low Risk,16.53186274509804
R_sZ57GOIeBSrmmaJ,Self,No Midpoint,85,486,51,Male,Yes.,Question_20,0,High Risk,16.53186274509804
R_sZ57GOIeBSrmmaJ,Self,No Midpoint,85,486,51,Male,Yes.,Question_21,0.51,Low Risk,16.53186274509804
R_sZ57GOIeBSrmmaJ,Self,No Midpoint,85,486,51,Male,Yes.,Question_22,0,High Risk,16.53186274509804
R_sZ57GOIeBSrmmaJ,Self,No Midpoint,85,486,51,Male,Yes.,Question_23,0,High Risk,16.53186274509804
R_sZ57GOIeBSrmmaJ,Self,No Midpoint,85,486,51,Male,Yes.,Question_24,1,Minimal Risk,16.53186274509804
R_sZ57GOIeBSrmmaJ,Self,No Midpoint,85,486,51,Male,Yes.,Question_25,0,High Risk,16.53186274509804
R_sZ57GOIeBSrmmaJ,Self,No Midpoint,85,486,51,Male,Yes.,Question_26,0,High Risk,16.53186274509804
R_sZ57GOIeBSrmmaJ,Self,No Midpoint,85,486,51,Male,Yes.,Question_27,0,Low Risk,16.53186274509804
R_sZ57GOIeBSrmmaJ,Self,No Midpoint,85,486,51,Male,Yes.,Question_28,0,High Risk,16.53186274509804
R_sZ57GOIeBSrmmaJ,Self,No Midpoint,85,486,51,Male,Yes.,Question_29,0,High Risk,16.53186274509804
R_sZ57GOIeBSrmmaJ,Self,No Midpoint,85,486,51,Male,Yes.,Question_30,0,High Risk,16.53186274509804
R_T1LmfivbYiFossF,Self,No Midpoint,75,420,24,Male,Yes.,Question_1,0.25,Low Risk,-10.468137254901961
R_T1LmfivbYiFossF,Self,No Midpoint,75,420,24,Male,Yes.,Question_2,0.76,High Risk,-10.468137254901961
R_T1LmfivbYiFossF,Self,No Midpoint,75,420,24,Male,Yes.,Question_3,0.32,Minimal Risk,-10.468137254901961
R_T1LmfivbYiFossF,Self,No Midpoint,75,420,24,Male,Yes.,Question_4,0.18,High Risk,-10.468137254901961
R_T1LmfivbYiFossF,Self,No Midpoint,75,420,24,Male,Yes.,Question_5,0.52,High Risk,-10.468137254901961
R_T1LmfivbYiFossF,Self,No Midpoint,75,420,24,Male,Yes.,Question_6,0.23,Low Risk,-10.468137254901961
R_T1LmfivbYiFossF,Self,No Midpoint,75,420,24,Male,Yes.,Question_7,0.9,High Risk,-10.468137254901961
R_T1LmfivbYiFossF,Self,No Midpoint,75,420,24,Male,Yes.,Question_8,0.23,High Risk,-10.468137254901961
R_T1LmfivbYiFossF,Self,No Midpoint,75,420,24,Male,Yes.,Question_9,0.97,Minimal Risk,-10.468137254901961
R_T1LmfivbYiFossF,Self,No Midpoint,75,420,24,Male,Yes.,Question_10,0.14,High Risk,-10.468137254901961
R_T1LmfivbYiFossF,Self,No Midpoint,75,420,24,Male,Yes.,Question_11,1,Minimal Risk,-10.468137254901961
R_T1LmfivbYiFossF,Self,No Midpoint,75,420,24,Male,Yes.,Question_12,1,High Risk,-10.468137254901961
R_T1LmfivbYiFossF,Self,No Midpoint,75,420,24,Male,Yes.,Question_13,1,Minimal Risk,-10.468137254901961
R_T1LmfivbYiFossF,Self,No Midpoint,75,420,24,Male,Yes.,Question_14,1,Minimal Risk,-10.468137254901961
R_T1LmfivbYiFossF,Self,No Midpoint,75,420,24,Male,Yes.,Question_15,0.88,Minimal Risk,-10.468137254901961
R_T1LmfivbYiFossF,Self,No Midpoint,75,420,24,Male,Yes.,Question_16,1,Low Risk,-10.468137254901961
R_T1LmfivbYiFossF,Self,No Midpoint,75,420,24,Male,Yes.,Question_17,0.67,High Risk,-10.468137254901961
R_T1LmfivbYiFossF,Self,No Midpoint,75,420,24,Male,Yes.,Question_18,0.93,Low Risk,-10.468137254901961
R_T1LmfivbYiFossF,Self,No Midpoint,75,420,24,Male,Yes.,Question_19,1,Low Risk,-10.468137254901961
R_T1LmfivbYiFossF,Self,No Midpoint,75,420,24,Male,Yes.,Question_20,0.65,High Risk,-10.468137254901961
R_T1LmfivbYiFossF,Self,No Midpoint,75,420,24,Male,Yes.,Question_21,0.54,Low Risk,-10.468137254901961
R_T1LmfivbYiFossF,Self,No Midpoint,75,420,24,Male,Yes.,Question_22,0.75,High Risk,-10.468137254901961
R_T1LmfivbYiFossF,Self,No Midpoint,75,420,24,Male,Yes.,Question_23,0.76,High Risk,-10.468137254901961
R_T1LmfivbYiFossF,Self,No Midpoint,75,420,24,Male,Yes.,Question_24,0.94,Minimal Risk,-10.468137254901961
R_T1LmfivbYiFossF,Self,No Midpoint,75,420,24,Male,Yes.,Question_25,1,High Risk,-10.468137254901961
R_T1LmfivbYiFossF,Self,No Midpoint,75,420,24,Male,Yes.,Question_26,0.44,High Risk,-10.468137254901961
R_T1LmfivbYiFossF,Self,No Midpoint,75,420,24,Male,Yes.,Question_27,0.28,Low Risk,-10.468137254901961
R_T1LmfivbYiFossF,Self,No Midpoint,75,420,24,Male,Yes.,Question_28,0.92,High Risk,-10.468137254901961
R_T1LmfivbYiFossF,Self,No Midpoint,75,420,24,Male,Yes.,Question_29,0.7,High Risk,-10.468137254901961
R_T1LmfivbYiFossF,Self,No Midpoint,75,420,24,Male,Yes.,Question_30,0.91,High Risk,-10.468137254901961
R_tEbtOYOhBzWfTt7,Other,Midpoint,70,655,27,Female,Yes.,Question_1,0.03,Low Risk,-7.468137254901961
R_tEbtOYOhBzWfTt7,Other,Midpoint,70,655,27,Female,Yes.,Question_2,0.01,High Risk,-7.468137254901961
R_tEbtOYOhBzWfTt7,Other,Midpoint,70,655,27,Female,Yes.,Question_3,0.02,Minimal Risk,-7.468137254901961
R_tEbtOYOhBzWfTt7,Other,Midpoint,70,655,27,Female,Yes.,Question_4,0.26,High Risk,-7.468137254901961
R_tEbtOYOhBzWfTt7,Other,Midpoint,70,655,27,Female,Yes.,Question_5,0.94,High Risk,-7.468137254901961
R_tEbtOYOhBzWfTt7,Other,Midpoint,70,655,27,Female,Yes.,Question_6,0.27,Low Risk,-7.468137254901961
R_tEbtOYOhBzWfTt7,Other,Midpoint,70,655,27,Female,Yes.,Question_7,0.5,High Risk,-7.468137254901961
R_tEbtOYOhBzWfTt7,Other,Midpoint,70,655,27,Female,Yes.,Question_8,0,High Risk,-7.468137254901961
R_tEbtOYOhBzWfTt7,Other,Midpoint,70,655,27,Female,Yes.,Question_9,0.05,Minimal Risk,-7.468137254901961
R_tEbtOYOhBzWfTt7,Other,Midpoint,70,655,27,Female,Yes.,Question_10,0,High Risk,-7.468137254901961
R_tEbtOYOhBzWfTt7,Other,Midpoint,70,655,27,Female,Yes.,Question_11,0.82,Minimal Risk,-7.468137254901961
R_tEbtOYOhBzWfTt7,Other,Midpoint,70,655,27,Female,Yes.,Question_12,0.79,High Risk,-7.468137254901961
R_tEbtOYOhBzWfTt7,Other,Midpoint,70,655,27,Female,Yes.,Question_13,0.52,Minimal Risk,-7.468137254901961
R_tEbtOYOhBzWfTt7,Other,Midpoint,70,655,27,Female,Yes.,Question_14,0.49,Minimal Risk,-7.468137254901961
R_tEbtOYOhBzWfTt7,Other,Midpoint,70,655,27,Female,Yes.,Question_15,0.83,Minimal Risk,-7.468137254901961
R_tEbtOYOhBzWfTt7,Other,Midpoint,70,655,27,Female,Yes.,Question_16,0.69,Low Risk,-7.468137254901961
R_tEbtOYOhBzWfTt7,Other,Midpoint,70,655,27,Female,Yes.,Question_17,0.01,High Risk,-7.468137254901961
R_tEbtOYOhBzWfTt7,Other,Midpoint,70,655,27,Female,Yes.,Question_18,0.22,Low Risk,-7.468137254901961
R_tEbtOYOhBzWfTt7,Other,Midpoint,70,655,27,Female,Yes.,Question_19,0.21,Low Risk,-7.468137254901961
R_tEbtOYOhBzWfTt7,Other,Midpoint,70,655,27,Female,Yes.,Question_20,0.04,High Risk,-7.468137254901961
R_tEbtOYOhBzWfTt7,Other,Midpoint,70,655,27,Female,Yes.,Question_21,0.5,Low Risk,-7.468137254901961
R_tEbtOYOhBzWfTt7,Other,Midpoint,70,655,27,Female,Yes.,Question_22,0.82,High Risk,-7.468137254901961
R_tEbtOYOhBzWfTt7,Other,Midpoint,70,655,27,Female,Yes.,Question_23,0.08,High Risk,-7.468137254901961
R_tEbtOYOhBzWfTt7,Other,Midpoint,70,655,27,Female,Yes.,Question_24,0.86,Minimal Risk,-7.468137254901961
R_tEbtOYOhBzWfTt7,Other,Midpoint,70,655,27,Female,Yes.,Question_25,0.69,High Risk,-7.468137254901961
R_tEbtOYOhBzWfTt7,Other,Midpoint,70,655,27,Female,Yes.,Question_26,0.26,High Risk,-7.468137254901961
R_tEbtOYOhBzWfTt7,Other,Midpoint,70,655,27,Female,Yes.,Question_27,0.02,Low Risk,-7.468137254901961
R_tEbtOYOhBzWfTt7,Other,Midpoint,70,655,27,Female,Yes.,Question_28,0.26,High Risk,-7.468137254901961
R_tEbtOYOhBzWfTt7,Other,Midpoint,70,655,27,Female,Yes.,Question_29,0.05,High Risk,-7.468137254901961
R_tEbtOYOhBzWfTt7,Other,Midpoint,70,655,27,Female,Yes.,Question_30,0.04,High Risk,-7.468137254901961
R_tEDcIP6CBCwCa41,Self,No Midpoint,86,697,33,Male,Yes.,Question_1,0.28,Low Risk,-1.4681372549019613
R_tEDcIP6CBCwCa41,Self,No Midpoint,86,697,33,Male,Yes.,Question_2,0.01,High Risk,-1.4681372549019613
R_tEDcIP6CBCwCa41,Self,No Midpoint,86,697,33,Male,Yes.,Question_3,0.26,Minimal Risk,-1.4681372549019613
R_tEDcIP6CBCwCa41,Self,No Midpoint,86,697,33,Male,Yes.,Question_4,0.6,High Risk,-1.4681372549019613
R_tEDcIP6CBCwCa41,Self,No Midpoint,86,697,33,Male,Yes.,Question_5,0.3,High Risk,-1.4681372549019613
R_tEDcIP6CBCwCa41,Self,No Midpoint,86,697,33,Male,Yes.,Question_6,0.14,Low Risk,-1.4681372549019613
R_tEDcIP6CBCwCa41,Self,No Midpoint,86,697,33,Male,Yes.,Question_7,0.34,High Risk,-1.4681372549019613
R_tEDcIP6CBCwCa41,Self,No Midpoint,86,697,33,Male,Yes.,Question_8,0.86,High Risk,-1.4681372549019613
R_tEDcIP6CBCwCa41,Self,No Midpoint,86,697,33,Male,Yes.,Question_9,0.29,Minimal Risk,-1.4681372549019613
R_tEDcIP6CBCwCa41,Self,No Midpoint,86,697,33,Male,Yes.,Question_10,0.08,High Risk,-1.4681372549019613
R_tEDcIP6CBCwCa41,Self,No Midpoint,86,697,33,Male,Yes.,Question_11,0.75,Minimal Risk,-1.4681372549019613
R_tEDcIP6CBCwCa41,Self,No Midpoint,86,697,33,Male,Yes.,Question_12,0.5,High Risk,-1.4681372549019613
R_tEDcIP6CBCwCa41,Self,No Midpoint,86,697,33,Male,Yes.,Question_13,0.51,Minimal Risk,-1.4681372549019613
R_tEDcIP6CBCwCa41,Self,No Midpoint,86,697,33,Male,Yes.,Question_14,0.6,Minimal Risk,-1.4681372549019613
R_tEDcIP6CBCwCa41,Self,No Midpoint,86,697,33,Male,Yes.,Question_15,0.6,Minimal Risk,-1.4681372549019613
R_tEDcIP6CBCwCa41,Self,No Midpoint,86,697,33,Male,Yes.,Question_16,0.5,Low Risk,-1.4681372549019613
R_tEDcIP6CBCwCa41,Self,No Midpoint,86,697,33,Male,Yes.,Question_17,0.32,High Risk,-1.4681372549019613
R_tEDcIP6CBCwCa41,Self,No Midpoint,86,697,33,Male,Yes.,Question_18,0.64,Low Risk,-1.4681372549019613
R_tEDcIP6CBCwCa41,Self,No Midpoint,86,697,33,Male,Yes.,Question_19,0.54,Low Risk,-1.4681372549019613
R_tEDcIP6CBCwCa41,Self,No Midpoint,86,697,33,Male,Yes.,Question_20,0.15,High Risk,-1.4681372549019613
R_tEDcIP6CBCwCa41,Self,No Midpoint,86,697,33,Male,Yes.,Question_21,0.5,Low Risk,-1.4681372549019613
R_tEDcIP6CBCwCa41,Self,No Midpoint,86,697,33,Male,Yes.,Question_22,0.59,High Risk,-1.4681372549019613
R_tEDcIP6CBCwCa41,Self,No Midpoint,86,697,33,Male,Yes.,Question_23,0.03,High Risk,-1.4681372549019613
R_tEDcIP6CBCwCa41,Self,No Midpoint,86,697,33,Male,Yes.,Question_24,0.57,Minimal Risk,-1.4681372549019613
R_tEDcIP6CBCwCa41,Self,No Midpoint,86,697,33,Male,Yes.,Question_25,0.59,High Risk,-1.4681372549019613
R_tEDcIP6CBCwCa41,Self,No Midpoint,86,697,33,Male,Yes.,Question_26,0.68,High Risk,-1.4681372549019613
R_tEDcIP6CBCwCa41,Self,No Midpoint,86,697,33,Male,Yes.,Question_27,0.5,Low Risk,-1.4681372549019613
R_tEDcIP6CBCwCa41,Self,No Midpoint,86,697,33,Male,Yes.,Question_28,0.49,High Risk,-1.4681372549019613
R_tEDcIP6CBCwCa41,Self,No Midpoint,86,697,33,Male,Yes.,Question_29,0.1,High Risk,-1.4681372549019613
