"";"ResponseId";"Group";"Question";"VAS";"Risk";"Perspective";"Condition"
"13060";"R_3Pia3ZDRRgUd63l";"Gen. Control";"Question_10";67;"High Risk";"Impersonal";"Control"
"13061";"R_3Pia3ZDRRgUd63l";"Gen. Control";"Question_11";100;"Minimal Risk";"Impersonal";"Control"
"13062";"R_3Pia3ZDRRgUd63l";"Gen. Control";"Question_12";85;"Minimal Risk";"Impersonal";"Control"
"13063";"R_3Pia3ZDRRgUd63l";"Gen. Control";"Question_13";81;"Minimal Risk";"Impersonal";"Control"
"13064";"R_3Pia3ZDRRgUd63l";"Gen. Control";"Question_14";100;"Minimal Risk";"Impersonal";"Control"
"13065";"R_3Pia3ZDRRgUd63l";"Gen. Control";"Question_15";99;"Minimal Risk";"Impersonal";"Control"
"13066";"R_3Pia3ZDRRgUd63l";"Gen. Control";"Question_16";100;"Minimal Risk";"Impersonal";"Control"
"13067";"R_3Pia3ZDRRgUd63l";"Gen. Control";"Question_17";54;"Minimal Risk";"Impersonal";"Control"
"13068";"R_3Pia3ZDRRgUd63l";"Gen. Control";"Question_18";84;"Minimal Risk";"Impersonal";"Control"
"13069";"R_3Pia3ZDRRgUd63l";"Gen. Control";"Question_19";62;"Minimal Risk";"Impersonal";"Control"
"13070";"R_3Pia3ZDRRgUd63l";"Gen. Control";"Question_20";82;"Minimal Risk";"Impersonal";"Control"
"13071";"R_3Pia3ZDRRgUd63l";"Gen. Control";"Question_21";71;"Low Risk";"Impersonal";"Control"
"13072";"R_3Pia3ZDRRgUd63l";"Gen. Control";"Question_22";84;"Low Risk";"Impersonal";"Control"
"13073";"R_3Pia3ZDRRgUd63l";"Gen. Control";"Question_23";82;"Low Risk";"Impersonal";"Control"
"13074";"R_3Pia3ZDRRgUd63l";"Gen. Control";"Question_24";100;"Low Risk";"Impersonal";"Control"
"13075";"R_3Pia3ZDRRgUd63l";"Gen. Control";"Question_25";92;"Low Risk";"Impersonal";"Control"
"13076";"R_3Pia3ZDRRgUd63l";"Gen. Control";"Question_26";82;"Low Risk";"Impersonal";"Control"
"13077";"R_3Pia3ZDRRgUd63l";"Gen. Control";"Question_27";97;"Low Risk";"Impersonal";"Control"
"13078";"R_3Pia3ZDRRgUd63l";"Gen. Control";"Question_28";92;"Low Risk";"Impersonal";"Control"
"13079";"R_3Pia3ZDRRgUd63l";"Gen. Control";"Question_29";59;"Low Risk";"Impersonal";"Control"
"13080";"R_3Pia3ZDRRgUd63l";"Gen. Control";"Question_30";65;"Low Risk";"Impersonal";"Control"
"13081";"R_3PNNdQ3Kj1DfabA";"Per. Reasoning";"Question_1";0;"High Risk";"Personal";"Reasoning"
"13082";"R_3PNNdQ3Kj1DfabA";"Per. Reasoning";"Question_2";2;"High Risk";"Personal";"Reasoning"
"13083";"R_3PNNdQ3Kj1DfabA";"Per. Reasoning";"Question_3";3;"High Risk";"Personal";"Reasoning"
"13084";"R_3PNNdQ3Kj1DfabA";"Per. Reasoning";"Question_4";12;"High Risk";"Personal";"Reasoning"
"13085";"R_3PNNdQ3Kj1DfabA";"Per. Reasoning";"Question_5";82;"High Risk";"Personal";"Reasoning"
"13086";"R_3PNNdQ3Kj1DfabA";"Per. Reasoning";"Question_6";9;"High Risk";"Personal";"Reasoning"
"13087";"R_3PNNdQ3Kj1DfabA";"Per. Reasoning";"Question_7";17;"High Risk";"Personal";"Reasoning"
"13088";"R_3PNNdQ3Kj1DfabA";"Per. Reasoning";"Question_8";1;"High Risk";"Personal";"Reasoning"
"13089";"R_3PNNdQ3Kj1DfabA";"Per. Reasoning";"Question_9";1;"High Risk";"Personal";"Reasoning"
"13090";"R_3PNNdQ3Kj1DfabA";"Per. Reasoning";"Question_10";0;"High Risk";"Personal";"Reasoning"
"13091";"R_3PNNdQ3Kj1DfabA";"Per. Reasoning";"Question_11";84;"Minimal Risk";"Personal";"Reasoning"
"13092";"R_3PNNdQ3Kj1DfabA";"Per. Reasoning";"Question_12";84;"Minimal Risk";"Personal";"Reasoning"
"13093";"R_3PNNdQ3Kj1DfabA";"Per. Reasoning";"Question_13";50;"Minimal Risk";"Personal";"Reasoning"
"13094";"R_3PNNdQ3Kj1DfabA";"Per. Reasoning";"Question_14";74;"Minimal Risk";"Personal";"Reasoning"
"13095";"R_3PNNdQ3Kj1DfabA";"Per. Reasoning";"Question_15";35;"Minimal Risk";"Personal";"Reasoning"
"13096";"R_3PNNdQ3Kj1DfabA";"Per. Reasoning";"Question_16";91;"Minimal Risk";"Personal";"Reasoning"
"13097";"R_3PNNdQ3Kj1DfabA";"Per. Reasoning";"Question_17";71;"Minimal Risk";"Personal";"Reasoning"
"13098";"R_3PNNdQ3Kj1DfabA";"Per. Reasoning";"Question_18";78;"Minimal Risk";"Personal";"Reasoning"
"13099";"R_3PNNdQ3Kj1DfabA";"Per. Reasoning";"Question_19";64;"Minimal Risk";"Personal";"Reasoning"
"13100";"R_3PNNdQ3Kj1DfabA";"Per. Reasoning";"Question_20";0;"Minimal Risk";"Personal";"Reasoning"
"13101";"R_3PNNdQ3Kj1DfabA";"Per. Reasoning";"Question_21";77;"Low Risk";"Personal";"Reasoning"
"13102";"R_3PNNdQ3Kj1DfabA";"Per. Reasoning";"Question_22";69;"Low Risk";"Personal";"Reasoning"
"13103";"R_3PNNdQ3Kj1DfabA";"Per. Reasoning";"Question_23";32;"Low Risk";"Personal";"Reasoning"
"13104";"R_3PNNdQ3Kj1DfabA";"Per. Reasoning";"Question_24";97;"Low Risk";"Personal";"Reasoning"
"13105";"R_3PNNdQ3Kj1DfabA";"Per. Reasoning";"Question_25";64;"Low Risk";"Personal";"Reasoning"
"13106";"R_3PNNdQ3Kj1DfabA";"Per. Reasoning";"Question_26";51;"Low Risk";"Personal";"Reasoning"
"13107";"R_3PNNdQ3Kj1DfabA";"Per. Reasoning";"Question_27";4;"Low Risk";"Personal";"Reasoning"
"13108";"R_3PNNdQ3Kj1DfabA";"Per. Reasoning";"Question_28";36;"Low Risk";"Personal";"Reasoning"
"13109";"R_3PNNdQ3Kj1DfabA";"Per. Reasoning";"Question_29";1;"Low Risk";"Personal";"Reasoning"
"13110";"R_3PNNdQ3Kj1DfabA";"Per. Reasoning";"Question_30";0;"Low Risk";"Personal";"Reasoning"
"13111";"R_3PoEQRLPQJkXkOk";"Gen. Control";"Question_1";7;"High Risk";"Impersonal";"Control"
"13112";"R_3PoEQRLPQJkXkOk";"Gen. Control";"Question_2";0;"High Risk";"Impersonal";"Control"
"13113";"R_3PoEQRLPQJkXkOk";"Gen. Control";"Question_3";78;"High Risk";"Impersonal";"Control"
"13114";"R_3PoEQRLPQJkXkOk";"Gen. Control";"Question_4";14;"High Risk";"Impersonal";"Control"
"13115";"R_3PoEQRLPQJkXkOk";"Gen. Control";"Question_5";1;"High Risk";"Impersonal";"Control"
"13116";"R_3PoEQRLPQJkXkOk";"Gen. Control";"Question_6";85;"High Risk";"Impersonal";"Control"
"13117";"R_3PoEQRLPQJkXkOk";"Gen. Control";"Question_7";23;"High Risk";"Impersonal";"Control"
"13118";"R_3PoEQRLPQJkXkOk";"Gen. Control";"Question_8";22;"High Risk";"Impersonal";"Control"
"13119";"R_3PoEQRLPQJkXkOk";"Gen. Control";"Question_9";81;"High Risk";"Impersonal";"Control"
"13120";"R_3PoEQRLPQJkXkOk";"Gen. Control";"Question_10";11;"High Risk";"Impersonal";"Control"
"13121";"R_3PoEQRLPQJkXkOk";"Gen. Control";"Question_11";84;"Minimal Risk";"Impersonal";"Control"
"13122";"R_3PoEQRLPQJkXkOk";"Gen. Control";"Question_12";2;"Minimal Risk";"Impersonal";"Control"
"13123";"R_3PoEQRLPQJkXkOk";"Gen. Control";"Question_13";82;"Minimal Risk";"Impersonal";"Control"
"13124";"R_3PoEQRLPQJkXkOk";"Gen. Control";"Question_14";100;"Minimal Risk";"Impersonal";"Control"
"13125";"R_3PoEQRLPQJkXkOk";"Gen. Control";"Question_15";77;"Minimal Risk";"Impersonal";"Control"
"13126";"R_3PoEQRLPQJkXkOk";"Gen. Control";"Question_16";50;"Minimal Risk";"Impersonal";"Control"
"13127";"R_3PoEQRLPQJkXkOk";"Gen. Control";"Question_17";37;"Minimal Risk";"Impersonal";"Control"
"13128";"R_3PoEQRLPQJkXkOk";"Gen. Control";"Question_18";78;"Minimal Risk";"Impersonal";"Control"
"13129";"R_3PoEQRLPQJkXkOk";"Gen. Control";"Question_19";21;"Minimal Risk";"Impersonal";"Control"
"13130";"R_3PoEQRLPQJkXkOk";"Gen. Control";"Question_20";1;"Minimal Risk";"Impersonal";"Control"
"13131";"R_3PoEQRLPQJkXkOk";"Gen. Control";"Question_21";71;"Low Risk";"Impersonal";"Control"
"13132";"R_3PoEQRLPQJkXkOk";"Gen. Control";"Question_22";61;"Low Risk";"Impersonal";"Control"
"13133";"R_3PoEQRLPQJkXkOk";"Gen. Control";"Question_23";76;"Low Risk";"Impersonal";"Control"
"13134";"R_3PoEQRLPQJkXkOk";"Gen. Control";"Question_24";99;"Low Risk";"Impersonal";"Control"
"13135";"R_3PoEQRLPQJkXkOk";"Gen. Control";"Question_25";14;"Low Risk";"Impersonal";"Control"
"13136";"R_3PoEQRLPQJkXkOk";"Gen. Control";"Question_26";75;"Low Risk";"Impersonal";"Control"
"13137";"R_3PoEQRLPQJkXkOk";"Gen. Control";"Question_27";53;"Low Risk";"Impersonal";"Control"
"13138";"R_3PoEQRLPQJkXkOk";"Gen. Control";"Question_28";0;"Low Risk";"Impersonal";"Control"
"13139";"R_3PoEQRLPQJkXkOk";"Gen. Control";"Question_29";20;"Low Risk";"Impersonal";"Control"
"13140";"R_3PoEQRLPQJkXkOk";"Gen. Control";"Question_30";28;"Low Risk";"Impersonal";"Control"
"13141";"R_3PQVV85HknVBd3b";"Per. Control";"Question_1";17;"High Risk";"Personal";"Control"
"13142";"R_3PQVV85HknVBd3b";"Per. Control";"Question_2";89;"High Risk";"Personal";"Control"
"13143";"R_3PQVV85HknVBd3b";"Per. Control";"Question_3";81;"High Risk";"Personal";"Control"
"13144";"R_3PQVV85HknVBd3b";"Per. Control";"Question_4";9;"High Risk";"Personal";"Control"
"13145";"R_3PQVV85HknVBd3b";"Per. Control";"Question_5";19;"High Risk";"Personal";"Control"
"13146";"R_3PQVV85HknVBd3b";"Per. Control";"Question_6";9;"High Risk";"Personal";"Control"
"13147";"R_3PQVV85HknVBd3b";"Per. Control";"Question_7";17;"High Risk";"Personal";"Control"
"13148";"R_3PQVV85HknVBd3b";"Per. Control";"Question_8";41;"High Risk";"Personal";"Control"
"13149";"R_3PQVV85HknVBd3b";"Per. Control";"Question_9";81;"High Risk";"Personal";"Control"
"13150";"R_3PQVV85HknVBd3b";"Per. Control";"Question_10";0;"High Risk";"Personal";"Control"
"13151";"R_3PQVV85HknVBd3b";"Per. Control";"Question_11";100;"Minimal Risk";"Personal";"Control"
"13152";"R_3PQVV85HknVBd3b";"Per. Control";"Question_12";21;"Minimal Risk";"Personal";"Control"
"13153";"R_3PQVV85HknVBd3b";"Per. Control";"Question_13";100;"Minimal Risk";"Personal";"Control"
"13154";"R_3PQVV85HknVBd3b";"Per. Control";"Question_14";96;"Minimal Risk";"Personal";"Control"
"13155";"R_3PQVV85HknVBd3b";"Per. Control";"Question_15";100;"Minimal Risk";"Personal";"Control"
"13156";"R_3PQVV85HknVBd3b";"Per. Control";"Question_16";100;"Minimal Risk";"Personal";"Control"
"13157";"R_3PQVV85HknVBd3b";"Per. Control";"Question_17";3;"Minimal Risk";"Personal";"Control"
"13158";"R_3PQVV85HknVBd3b";"Per. Control";"Question_18";95;"Minimal Risk";"Personal";"Control"
"13159";"R_3PQVV85HknVBd3b";"Per. Control";"Question_19";75;"Minimal Risk";"Personal";"Control"
"13160";"R_3PQVV85HknVBd3b";"Per. Control";"Question_20";6;"Minimal Risk";"Personal";"Control"
"13161";"R_3PQVV85HknVBd3b";"Per. Control";"Question_21";9;"Low Risk";"Personal";"Control"
"13162";"R_3PQVV85HknVBd3b";"Per. Control";"Question_22";82;"Low Risk";"Personal";"Control"
"13163";"R_3PQVV85HknVBd3b";"Per. Control";"Question_23";78;"Low Risk";"Personal";"Control"
"13164";"R_3PQVV85HknVBd3b";"Per. Control";"Question_24";100;"Low Risk";"Personal";"Control"
"13165";"R_3PQVV85HknVBd3b";"Per. Control";"Question_25";79;"Low Risk";"Personal";"Control"
"13166";"R_3PQVV85HknVBd3b";"Per. Control";"Question_26";32;"Low Risk";"Personal";"Control"
"13167";"R_3PQVV85HknVBd3b";"Per. Control";"Question_27";92;"Low Risk";"Personal";"Control"
"13168";"R_3PQVV85HknVBd3b";"Per. Control";"Question_28";5;"Low Risk";"Personal";"Control"
"13169";"R_3PQVV85HknVBd3b";"Per. Control";"Question_29";3;"Low Risk";"Personal";"Control"
"13170";"R_3PQVV85HknVBd3b";"Per. Control";"Question_30";0;"Low Risk";"Personal";"Control"
"13171";"R_3pr2hB4xcffpq37";"Gen. Imperative";"Question_1";100;"High Risk";"Impersonal";"Imperative"
"13172";"R_3pr2hB4xcffpq37";"Gen. Imperative";"Question_2";2;"High Risk";"Impersonal";"Imperative"
"13173";"R_3pr2hB4xcffpq37";"Gen. Imperative";"Question_3";100;"High Risk";"Impersonal";"Imperative"
"13174";"R_3pr2hB4xcffpq37";"Gen. Imperative";"Question_4";98;"High Risk";"Impersonal";"Imperative"
"13175";"R_3pr2hB4xcffpq37";"Gen. Imperative";"Question_5";99;"High Risk";"Impersonal";"Imperative"
"13176";"R_3pr2hB4xcffpq37";"Gen. Imperative";"Question_6";99;"High Risk";"Impersonal";"Imperative"
"13177";"R_3pr2hB4xcffpq37";"Gen. Imperative";"Question_7";99;"High Risk";"Impersonal";"Imperative"
"13178";"R_3pr2hB4xcffpq37";"Gen. Imperative";"Question_8";97;"High Risk";"Impersonal";"Imperative"
"13179";"R_3pr2hB4xcffpq37";"Gen. Imperative";"Question_9";81;"High Risk";"Impersonal";"Imperative"
"13180";"R_3pr2hB4xcffpq37";"Gen. Imperative";"Question_10";2;"High Risk";"Impersonal";"Imperative"
"13181";"R_3pr2hB4xcffpq37";"Gen. Imperative";"Question_11";100;"Minimal Risk";"Impersonal";"Imperative"
"13182";"R_3pr2hB4xcffpq37";"Gen. Imperative";"Question_12";97;"Minimal Risk";"Impersonal";"Imperative"
"13183";"R_3pr2hB4xcffpq37";"Gen. Imperative";"Question_13";99;"Minimal Risk";"Impersonal";"Imperative"
"13184";"R_3pr2hB4xcffpq37";"Gen. Imperative";"Question_14";99;"Minimal Risk";"Impersonal";"Imperative"
"13185";"R_3pr2hB4xcffpq37";"Gen. Imperative";"Question_15";97;"Minimal Risk";"Impersonal";"Imperative"
"13186";"R_3pr2hB4xcffpq37";"Gen. Imperative";"Question_16";0;"Minimal Risk";"Impersonal";"Imperative"
"13187";"R_3pr2hB4xcffpq37";"Gen. Imperative";"Question_17";2;"Minimal Risk";"Impersonal";"Imperative"
"13188";"R_3pr2hB4xcffpq37";"Gen. Imperative";"Question_18";96;"Minimal Risk";"Impersonal";"Imperative"
"13189";"R_3pr2hB4xcffpq37";"Gen. Imperative";"Question_19";1;"Minimal Risk";"Impersonal";"Imperative"
"13190";"R_3pr2hB4xcffpq37";"Gen. Imperative";"Question_20";98;"Minimal Risk";"Impersonal";"Imperative"
"13191";"R_3pr2hB4xcffpq37";"Gen. Imperative";"Question_21";100;"Low Risk";"Impersonal";"Imperative"
"13192";"R_3pr2hB4xcffpq37";"Gen. Imperative";"Question_22";100;"Low Risk";"Impersonal";"Imperative"
"13193";"R_3pr2hB4xcffpq37";"Gen. Imperative";"Question_23";0;"Low Risk";"Impersonal";"Imperative"
"13194";"R_3pr2hB4xcffpq37";"Gen. Imperative";"Question_24";97;"Low Risk";"Impersonal";"Imperative"
"13195";"R_3pr2hB4xcffpq37";"Gen. Imperative";"Question_25";99;"Low Risk";"Impersonal";"Imperative"
"13196";"R_3pr2hB4xcffpq37";"Gen. Imperative";"Question_26";99;"Low Risk";"Impersonal";"Imperative"
"13197";"R_3pr2hB4xcffpq37";"Gen. Imperative";"Question_27";97;"Low Risk";"Impersonal";"Imperative"
"13198";"R_3pr2hB4xcffpq37";"Gen. Imperative";"Question_28";90;"Low Risk";"Impersonal";"Imperative"
"13199";"R_3pr2hB4xcffpq37";"Gen. Imperative";"Question_29";10;"Low Risk";"Impersonal";"Imperative"
"13200";"R_3pr2hB4xcffpq37";"Gen. Imperative";"Question_30";0;"Low Risk";"Impersonal";"Imperative"
"13201";"R_3psbnsXBTYkpWJ4";"Gen. Imperative";"Question_1";19;"High Risk";"Impersonal";"Imperative"
"13202";"R_3psbnsXBTYkpWJ4";"Gen. Imperative";"Question_2";5;"High Risk";"Impersonal";"Imperative"
"13203";"R_3psbnsXBTYkpWJ4";"Gen. Imperative";"Question_3";10;"High Risk";"Impersonal";"Imperative"
"13204";"R_3psbnsXBTYkpWJ4";"Gen. Imperative";"Question_4";22;"High Risk";"Impersonal";"Imperative"
"13205";"R_3psbnsXBTYkpWJ4";"Gen. Imperative";"Question_5";82;"High Risk";"Impersonal";"Imperative"
"13206";"R_3psbnsXBTYkpWJ4";"Gen. Imperative";"Question_6";19;"High Risk";"Impersonal";"Imperative"
"13207";"R_3psbnsXBTYkpWJ4";"Gen. Imperative";"Question_7";0;"High Risk";"Impersonal";"Imperative"
"13208";"R_3psbnsXBTYkpWJ4";"Gen. Imperative";"Question_8";19;"High Risk";"Impersonal";"Imperative"
"13209";"R_3psbnsXBTYkpWJ4";"Gen. Imperative";"Question_9";17;"High Risk";"Impersonal";"Imperative"
"13210";"R_3psbnsXBTYkpWJ4";"Gen. Imperative";"Question_10";5;"High Risk";"Impersonal";"Imperative"
"13211";"R_3psbnsXBTYkpWJ4";"Gen. Imperative";"Question_11";82;"Minimal Risk";"Impersonal";"Imperative"
"13212";"R_3psbnsXBTYkpWJ4";"Gen. Imperative";"Question_12";18;"Minimal Risk";"Impersonal";"Imperative"
"13213";"R_3psbnsXBTYkpWJ4";"Gen. Imperative";"Question_13";75;"Minimal Risk";"Impersonal";"Imperative"
"13214";"R_3psbnsXBTYkpWJ4";"Gen. Imperative";"Question_14";75;"Minimal Risk";"Impersonal";"Imperative"
"13215";"R_3psbnsXBTYkpWJ4";"Gen. Imperative";"Question_15";77;"Minimal Risk";"Impersonal";"Imperative"
"13216";"R_3psbnsXBTYkpWJ4";"Gen. Imperative";"Question_16";52;"Minimal Risk";"Impersonal";"Imperative"
"13217";"R_3psbnsXBTYkpWJ4";"Gen. Imperative";"Question_17";8;"Minimal Risk";"Impersonal";"Imperative"
"13218";"R_3psbnsXBTYkpWJ4";"Gen. Imperative";"Question_18";71;"Minimal Risk";"Impersonal";"Imperative"
"13219";"R_3psbnsXBTYkpWJ4";"Gen. Imperative";"Question_19";10;"Minimal Risk";"Impersonal";"Imperative"
"13220";"R_3psbnsXBTYkpWJ4";"Gen. Imperative";"Question_20";29;"Minimal Risk";"Impersonal";"Imperative"
"13221";"R_3psbnsXBTYkpWJ4";"Gen. Imperative";"Question_21";34;"Low Risk";"Impersonal";"Imperative"
"13222";"R_3psbnsXBTYkpWJ4";"Gen. Imperative";"Question_22";92;"Low Risk";"Impersonal";"Imperative"
"13223";"R_3psbnsXBTYkpWJ4";"Gen. Imperative";"Question_23";11;"Low Risk";"Impersonal";"Imperative"
"13224";"R_3psbnsXBTYkpWJ4";"Gen. Imperative";"Question_24";88;"Low Risk";"Impersonal";"Imperative"
"13225";"R_3psbnsXBTYkpWJ4";"Gen. Imperative";"Question_25";50;"Low Risk";"Impersonal";"Imperative"
"13226";"R_3psbnsXBTYkpWJ4";"Gen. Imperative";"Question_26";52;"Low Risk";"Impersonal";"Imperative"
"13227";"R_3psbnsXBTYkpWJ4";"Gen. Imperative";"Question_27";19;"Low Risk";"Impersonal";"Imperative"
"13228";"R_3psbnsXBTYkpWJ4";"Gen. Imperative";"Question_28";18;"Low Risk";"Impersonal";"Imperative"
"13229";"R_3psbnsXBTYkpWJ4";"Gen. Imperative";"Question_29";1;"Low Risk";"Impersonal";"Imperative"
"13230";"R_3psbnsXBTYkpWJ4";"Gen. Imperative";"Question_30";20;"Low Risk";"Impersonal";"Imperative"
"13231";"R_3Pt2EPwDbvrprXk";"Gen. Reasoning";"Question_1";8;"High Risk";"Impersonal";"Reasoning"
"13232";"R_3Pt2EPwDbvrprXk";"Gen. Reasoning";"Question_2";2;"High Risk";"Impersonal";"Reasoning"
"13233";"R_3Pt2EPwDbvrprXk";"Gen. Reasoning";"Question_3";7;"High Risk";"Impersonal";"Reasoning"
"13234";"R_3Pt2EPwDbvrprXk";"Gen. Reasoning";"Question_4";6;"High Risk";"Impersonal";"Reasoning"
"13235";"R_3Pt2EPwDbvrprXk";"Gen. Reasoning";"Question_5";3;"High Risk";"Impersonal";"Reasoning"
"13236";"R_3Pt2EPwDbvrprXk";"Gen. Reasoning";"Question_6";0;"High Risk";"Impersonal";"Reasoning"
"13237";"R_3Pt2EPwDbvrprXk";"Gen. Reasoning";"Question_7";7;"High Risk";"Impersonal";"Reasoning"
"13238";"R_3Pt2EPwDbvrprXk";"Gen. Reasoning";"Question_8";0;"High Risk";"Impersonal";"Reasoning"
"13239";"R_3Pt2EPwDbvrprXk";"Gen. Reasoning";"Question_9";1;"High Risk";"Impersonal";"Reasoning"
"13240";"R_3Pt2EPwDbvrprXk";"Gen. Reasoning";"Question_10";0;"High Risk";"Impersonal";"Reasoning"
"13241";"R_3Pt2EPwDbvrprXk";"Gen. Reasoning";"Question_11";4;"Minimal Risk";"Impersonal";"Reasoning"
"13242";"R_3Pt2EPwDbvrprXk";"Gen. Reasoning";"Question_12";13;"Minimal Risk";"Impersonal";"Reasoning"
"13243";"R_3Pt2EPwDbvrprXk";"Gen. Reasoning";"Question_13";11;"Minimal Risk";"Impersonal";"Reasoning"
"13244";"R_3Pt2EPwDbvrprXk";"Gen. Reasoning";"Question_14";7;"Minimal Risk";"Impersonal";"Reasoning"
"13245";"R_3Pt2EPwDbvrprXk";"Gen. Reasoning";"Question_15";23;"Minimal Risk";"Impersonal";"Reasoning"
"13246";"R_3Pt2EPwDbvrprXk";"Gen. Reasoning";"Question_16";22;"Minimal Risk";"Impersonal";"Reasoning"
"13247";"R_3Pt2EPwDbvrprXk";"Gen. Reasoning";"Question_17";21;"Minimal Risk";"Impersonal";"Reasoning"
"13248";"R_3Pt2EPwDbvrprXk";"Gen. Reasoning";"Question_18";13;"Minimal Risk";"Impersonal";"Reasoning"
"13249";"R_3Pt2EPwDbvrprXk";"Gen. Reasoning";"Question_19";11;"Minimal Risk";"Impersonal";"Reasoning"
"13250";"R_3Pt2EPwDbvrprXk";"Gen. Reasoning";"Question_20";0;"Minimal Risk";"Impersonal";"Reasoning"
"13251";"R_3Pt2EPwDbvrprXk";"Gen. Reasoning";"Question_21";0;"Low Risk";"Impersonal";"Reasoning"
"13252";"R_3Pt2EPwDbvrprXk";"Gen. Reasoning";"Question_22";18;"Low Risk";"Impersonal";"Reasoning"
"13253";"R_3Pt2EPwDbvrprXk";"Gen. Reasoning";"Question_23";1;"Low Risk";"Impersonal";"Reasoning"
"13254";"R_3Pt2EPwDbvrprXk";"Gen. Reasoning";"Question_24";19;"Low Risk";"Impersonal";"Reasoning"
"13255";"R_3Pt2EPwDbvrprXk";"Gen. Reasoning";"Question_25";19;"Low Risk";"Impersonal";"Reasoning"
"13256";"R_3Pt2EPwDbvrprXk";"Gen. Reasoning";"Question_26";19;"Low Risk";"Impersonal";"Reasoning"
"13257";"R_3Pt2EPwDbvrprXk";"Gen. Reasoning";"Question_27";0;"Low Risk";"Impersonal";"Reasoning"
"13258";"R_3Pt2EPwDbvrprXk";"Gen. Reasoning";"Question_28";21;"Low Risk";"Impersonal";"Reasoning"
"13259";"R_3Pt2EPwDbvrprXk";"Gen. Reasoning";"Question_29";6;"Low Risk";"Impersonal";"Reasoning"
"13260";"R_3Pt2EPwDbvrprXk";"Gen. Reasoning";"Question_30";0;"Low Risk";"Impersonal";"Reasoning"
"13261";"R_3Pu9wwZjhfbuube";"Gen. Reasoning";"Question_1";0;"High Risk";"Impersonal";"Reasoning"
"13262";"R_3Pu9wwZjhfbuube";"Gen. Reasoning";"Question_2";11;"High Risk";"Impersonal";"Reasoning"
"13263";"R_3Pu9wwZjhfbuube";"Gen. Reasoning";"Question_3";6;"High Risk";"Impersonal";"Reasoning"
"13264";"R_3Pu9wwZjhfbuube";"Gen. Reasoning";"Question_4";26;"High Risk";"Impersonal";"Reasoning"
"13265";"R_3Pu9wwZjhfbuube";"Gen. Reasoning";"Question_5";21;"High Risk";"Impersonal";"Reasoning"
"13266";"R_3Pu9wwZjhfbuube";"Gen. Reasoning";"Question_6";7;"High Risk";"Impersonal";"Reasoning"
"13267";"R_3Pu9wwZjhfbuube";"Gen. Reasoning";"Question_7";9;"High Risk";"Impersonal";"Reasoning"
"13268";"R_3Pu9wwZjhfbuube";"Gen. Reasoning";"Question_8";6;"High Risk";"Impersonal";"Reasoning"
"13269";"R_3Pu9wwZjhfbuube";"Gen. Reasoning";"Question_9";17;"High Risk";"Impersonal";"Reasoning"
"13270";"R_3Pu9wwZjhfbuube";"Gen. Reasoning";"Question_10";5;"High Risk";"Impersonal";"Reasoning"
"13271";"R_3Pu9wwZjhfbuube";"Gen. Reasoning";"Question_11";6;"Minimal Risk";"Impersonal";"Reasoning"
"13272";"R_3Pu9wwZjhfbuube";"Gen. Reasoning";"Question_12";15;"Minimal Risk";"Impersonal";"Reasoning"
"13273";"R_3Pu9wwZjhfbuube";"Gen. Reasoning";"Question_13";9;"Minimal Risk";"Impersonal";"Reasoning"
"13274";"R_3Pu9wwZjhfbuube";"Gen. Reasoning";"Question_14";9;"Minimal Risk";"Impersonal";"Reasoning"
"13275";"R_3Pu9wwZjhfbuube";"Gen. Reasoning";"Question_15";25;"Minimal Risk";"Impersonal";"Reasoning"
"13276";"R_3Pu9wwZjhfbuube";"Gen. Reasoning";"Question_16";26;"Minimal Risk";"Impersonal";"Reasoning"
"13277";"R_3Pu9wwZjhfbuube";"Gen. Reasoning";"Question_17";1;"Minimal Risk";"Impersonal";"Reasoning"
"13278";"R_3Pu9wwZjhfbuube";"Gen. Reasoning";"Question_18";9;"Minimal Risk";"Impersonal";"Reasoning"
"13279";"R_3Pu9wwZjhfbuube";"Gen. Reasoning";"Question_19";1;"Minimal Risk";"Impersonal";"Reasoning"
"13280";"R_3Pu9wwZjhfbuube";"Gen. Reasoning";"Question_20";1;"Minimal Risk";"Impersonal";"Reasoning"
"13281";"R_3Pu9wwZjhfbuube";"Gen. Reasoning";"Question_21";24;"Low Risk";"Impersonal";"Reasoning"
"13282";"R_3Pu9wwZjhfbuube";"Gen. Reasoning";"Question_22";26;"Low Risk";"Impersonal";"Reasoning"
"13283";"R_3Pu9wwZjhfbuube";"Gen. Reasoning";"Question_23";0;"Low Risk";"Impersonal";"Reasoning"
"13284";"R_3Pu9wwZjhfbuube";"Gen. Reasoning";"Question_24";10;"Low Risk";"Impersonal";"Reasoning"
"13285";"R_3Pu9wwZjhfbuube";"Gen. Reasoning";"Question_25";4;"Low Risk";"Impersonal";"Reasoning"
"13286";"R_3Pu9wwZjhfbuube";"Gen. Reasoning";"Question_26";13;"Low Risk";"Impersonal";"Reasoning"
"13287";"R_3Pu9wwZjhfbuube";"Gen. Reasoning";"Question_27";1;"Low Risk";"Impersonal";"Reasoning"
"13288";"R_3Pu9wwZjhfbuube";"Gen. Reasoning";"Question_28";10;"Low Risk";"Impersonal";"Reasoning"
"13289";"R_3Pu9wwZjhfbuube";"Gen. Reasoning";"Question_29";0;"Low Risk";"Impersonal";"Reasoning"
